"Clip_Number","Clip_Path","Location","Group_Name","Group_ID","Long_Path"
3958,"label_groups/background/3958_bird_D6.WAV","D6","background",0,"./Audio_Label_194/label_groups/background/3958_bird_D6.WAV"
3959,"label_groups/background/3959_bird_D6.WAV","D6","background",0,"./Audio_Label_194/label_groups/background/3959_bird_D6.WAV"
3960,"label_groups/background/3960_bird_D6.WAV","D6","background",0,"./Audio_Label_194/label_groups/background/3960_bird_D6.WAV"
3961,"label_groups/background/3961_bird_D6.WAV","D6","background",0,"./Audio_Label_194/label_groups/background/3961_bird_D6.WAV"
3962,"label_groups/background/3962_noise_D6.WAV","D6","background",0,"./Audio_Label_194/label_groups/background/3962_noise_D6.WAV"
3963,"label_groups/background/3963_noise_D6.WAV","D6","background",0,"./Audio_Label_194/label_groups/background/3963_noise_D6.WAV"
3964,"label_groups/background/3964_noise_D6.WAV","D6","background",0,"./Audio_Label_194/label_groups/background/3964_noise_D6.WAV"
3965,"label_groups/background/3965_noise_D6.WAV","D6","background",0,"./Audio_Label_194/label_groups/background/3965_noise_D6.WAV"
3966,"label_groups/background/3966_noise_D6.WAV","D6","background",0,"./Audio_Label_194/label_groups/background/3966_noise_D6.WAV"
3967,"label_groups/background/3967_bird_D6.WAV","D6","background",0,"./Audio_Label_194/label_groups/background/3967_bird_D6.WAV"
3968,"label_groups/background/3968_chainsaw_D6.WAV","D6","background",0,"./Audio_Label_194/label_groups/background/3968_chainsaw_D6.WAV"
3969,"label_groups/mm/3969_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/3969_mm_D7.WAV"
3970,"label_groups/mm/3970_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/3970_mm_D7.WAV"
3971,"label_groups/mm/3971_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/3971_mm_D7.WAV"
3972,"label_groups/mm/3972_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/3972_mm_D7.WAV"
3973,"label_groups/mm/3973_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/3973_mm_D7.WAV"
3974,"label_groups/mm/3974_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/3974_mm_D7.WAV"
3975,"label_groups/mm/3975_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/3975_mm_D7.WAV"
3976,"label_groups/mm/3976_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/3976_mm_D7.WAV"
3977,"label_groups/mm/3977_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/3977_mm_D7.WAV"
3978,"label_groups/mm/3978_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/3978_mm_D7.WAV"
3979,"label_groups/gc/3979_gc_D7.WAV","D7","gc",1,"./Audio_Label_194/label_groups/gc/3979_gc_D7.WAV"
3980,"label_groups/background/3980_noise_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3980_noise_D7.WAV"
3981,"label_groups/background/3981_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3981_bird_D7.WAV"
3982,"label_groups/background/3982_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3982_bird_D7.WAV"
3983,"label_groups/background/3983_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3983_bird_D7.WAV"
3984,"label_groups/background/3984_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3984_bird_D7.WAV"
3985,"label_groups/background/3985_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3985_bird_D7.WAV"
3986,"label_groups/background/3986_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3986_bird_D7.WAV"
3987,"label_groups/background/3987_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3987_bird_D7.WAV"
3988,"label_groups/background/3988_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3988_bird_D7.WAV"
3989,"label_groups/background/3989_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3989_bird_D7.WAV"
3990,"label_groups/background/3990_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3990_bird_D7.WAV"
3991,"label_groups/background/3991_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3991_bird_D7.WAV"
3992,"label_groups/background/3992_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3992_bird_D7.WAV"
3993,"label_groups/background/3993_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3993_bird_D7.WAV"
3994,"label_groups/background/3994_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3994_bird_D7.WAV"
3995,"label_groups/background/3995_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3995_bird_D7.WAV"
3996,"label_groups/background/3996_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3996_bird_D7.WAV"
3997,"label_groups/background/3997_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3997_bird_D7.WAV"
3998,"label_groups/background/3998_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3998_bird_D7.WAV"
3999,"label_groups/background/3999_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/3999_bird_D7.WAV"
4000,"label_groups/background/4000_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4000_bird_D7.WAV"
4001,"label_groups/background/4001_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4001_bird_D7.WAV"
4002,"label_groups/background/4002_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4002_bird_D7.WAV"
4003,"label_groups/background/4003_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4003_bird_D7.WAV"
4004,"label_groups/background/4004_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4004_bird_D7.WAV"
4005,"label_groups/background/4005_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4005_bird_D7.WAV"
4006,"label_groups/background/4006_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4006_bird_D7.WAV"
4007,"label_groups/background/4007_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4007_bird_D7.WAV"
4008,"label_groups/background/4008_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4008_bird_D7.WAV"
4009,"label_groups/background/4009_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4009_bird_D7.WAV"
4010,"label_groups/background/4010_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4010_bird_D7.WAV"
4011,"label_groups/background/4011_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4011_bird_D7.WAV"
4012,"label_groups/background/4012_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4012_bird_D7.WAV"
4013,"label_groups/background/4013_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4013_bird_D7.WAV"
4014,"label_groups/background/4014_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4014_bird_D7.WAV"
4015,"label_groups/background/4015_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4015_bird_D7.WAV"
4016,"label_groups/background/4016_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4016_bird_D7.WAV"
4017,"label_groups/background/4017_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4017_bird_D7.WAV"
4018,"label_groups/background/4018_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4018_bird_D7.WAV"
4019,"label_groups/background/4019_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4019_bird_D7.WAV"
4020,"label_groups/background/4020_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4020_bird_D7.WAV"
4021,"label_groups/background/4021_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4021_bird_D7.WAV"
4022,"label_groups/mm/4022_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4022_mm_D7.WAV"
4023,"label_groups/mm/4023_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4023_mm_D7.WAV"
4024,"label_groups/mm/4024_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4024_mm_D7.WAV"
4025,"label_groups/mm/4025_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4025_mm_D7.WAV"
4026,"label_groups/mm/4026_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4026_mm_D7.WAV"
4027,"label_groups/mm/4027_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4027_mm_D7.WAV"
4028,"label_groups/mm/4028_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4028_mm_D7.WAV"
4029,"label_groups/sc/4029_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4029_sc_D7.WAV"
4030,"label_groups/mm/4030_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4030_mm_D7.WAV"
4031,"label_groups/sc/4031_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4031_sc_D7.WAV"
4032,"label_groups/sc/4032_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4032_sc_D7.WAV"
4033,"label_groups/sc/4033_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4033_sc_D7.WAV"
4034,"label_groups/sc/4034_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4034_sc_D7.WAV"
4035,"label_groups/mm/4035_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4035_mm_D7.WAV"
4036,"label_groups/background/4036_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4036_bird_D7.WAV"
4037,"label_groups/mm/4037_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4037_mm_D7.WAV"
4038,"label_groups/mm/4038_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4038_mm_D7.WAV"
4039,"label_groups/background/4039_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4039_bird_D7.WAV"
4040,"label_groups/background/4040_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4040_bird_D7.WAV"
4041,"label_groups/background/4041_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4041_bird_D7.WAV"
4042,"label_groups/background/4042_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4042_bird_D7.WAV"
4043,"label_groups/background/4043_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4043_bird_D7.WAV"
4044,"label_groups/background/4044_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4044_bird_D7.WAV"
4045,"label_groups/background/4045_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4045_bird_D7.WAV"
4046,"label_groups/background/4046_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4046_bird_D7.WAV"
4047,"label_groups/background/4047_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4047_bird_D7.WAV"
4048,"label_groups/background/4048_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4048_bird_D7.WAV"
4049,"label_groups/background/4049_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4049_bird_D7.WAV"
4050,"label_groups/background/4050_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4050_bird_D7.WAV"
4051,"label_groups/background/4051_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4051_bird_D7.WAV"
4052,"label_groups/background/4052_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4052_bird_D7.WAV"
4053,"label_groups/background/4053_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4053_bird_D7.WAV"
4054,"label_groups/background/4054_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4054_bird_D7.WAV"
4055,"label_groups/mm/4055_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4055_mm_D7.WAV"
4056,"label_groups/sc/4056_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4056_sc_D7.WAV"
4057,"label_groups/sc/4057_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4057_sc_D7.WAV"
4058,"label_groups/sc/4058_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4058_sc_D7.WAV"
4059,"label_groups/mm/4059_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4059_mm_D7.WAV"
4060,"label_groups/sc/4060_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4060_sc_D7.WAV"
4061,"label_groups/sc/4061_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4061_sc_D7.WAV"
4062,"label_groups/sc/4062_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4062_sc_D7.WAV"
4063,"label_groups/mm/4063_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4063_mm_D7.WAV"
4064,"label_groups/mm/4064_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4064_mm_D7.WAV"
4065,"label_groups/background/4065_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4065_bird_D7.WAV"
4066,"label_groups/sc/4066_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4066_sc_D7.WAV"
4067,"label_groups/sc/4067_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4067_sc_D7.WAV"
4068,"label_groups/background/4068_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4068_bird_D7.WAV"
4069,"label_groups/background/4069_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4069_bird_D7.WAV"
4070,"label_groups/mm/4070_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4070_mm_D7.WAV"
4071,"label_groups/sc/4071_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4071_sc_D7.WAV"
4072,"label_groups/sc/4072_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4072_sc_D7.WAV"
4073,"label_groups/sc/4073_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4073_sc_D7.WAV"
4074,"label_groups/sc/4074_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4074_sc_D7.WAV"
4075,"label_groups/sc/4075_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4075_sc_D7.WAV"
4076,"label_groups/mm/4076_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4076_mm_D7.WAV"
4077,"label_groups/background/4077_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4077_bird_D7.WAV"
4078,"label_groups/background/4078_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4078_bird_D7.WAV"
4079,"label_groups/sc/4079_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4079_sc_D7.WAV"
4080,"label_groups/sc/4080_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4080_sc_D7.WAV"
4081,"label_groups/sc/4081_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4081_sc_D7.WAV"
4082,"label_groups/gc/4082_gc_D7.WAV","D7","gc",1,"./Audio_Label_194/label_groups/gc/4082_gc_D7.WAV"
4083,"label_groups/mm/4083_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4083_mm_D7.WAV"
4084,"label_groups/mm/4084_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4084_mm_D7.WAV"
4085,"label_groups/mm/4085_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4085_mm_D7.WAV"
4086,"label_groups/mm/4086_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4086_mm_D7.WAV"
4087,"label_groups/mm/4087_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4087_mm_D7.WAV"
4088,"label_groups/background/4088_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4088_bird_D7.WAV"
4089,"label_groups/background/4089_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4089_bird_D7.WAV"
4090,"label_groups/mm/4090_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4090_mm_D7.WAV"
4091,"label_groups/mm/4091_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4091_mm_D7.WAV"
4092,"label_groups/mm/4092_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4092_mm_D7.WAV"
4093,"label_groups/sc/4093_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4093_sc_D7.WAV"
4094,"label_groups/sc/4094_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4094_sc_D7.WAV"
4095,"label_groups/sc/4095_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4095_sc_D7.WAV"
4096,"label_groups/sc/4096_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4096_sc_D7.WAV"
4097,"label_groups/sc/4097_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4097_sc_D7.WAV"
4098,"label_groups/sc/4098_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4098_sc_D7.WAV"
4099,"label_groups/mm/4099_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4099_mm_D7.WAV"
4100,"label_groups/mm/4100_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4100_mm_D7.WAV"
4101,"label_groups/mm/4101_mm_D7.WAV","D7","mm",2,"./Audio_Label_194/label_groups/mm/4101_mm_D7.WAV"
4102,"label_groups/sc/4102_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4102_sc_D7.WAV"
4103,"label_groups/sc/4103_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4103_sc_D7.WAV"
4104,"label_groups/sc/4104_sc_D7.WAV","D7","sc",3,"./Audio_Label_194/label_groups/sc/4104_sc_D7.WAV"
4105,"label_groups/gc/4105_gc_D7.WAV","D7","gc",1,"./Audio_Label_194/label_groups/gc/4105_gc_D7.WAV"
4106,"label_groups/background/4106_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4106_bird_D7.WAV"
4107,"label_groups/background/4107_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4107_bird_D7.WAV"
4108,"label_groups/background/4108_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4108_bird_D7.WAV"
4109,"label_groups/background/4109_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4109_bird_D7.WAV"
4110,"label_groups/background/4110_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4110_bird_D7.WAV"
4111,"label_groups/background/4111_wind_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4111_wind_D7.WAV"
4112,"label_groups/background/4112_wind_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4112_wind_D7.WAV"
4113,"label_groups/background/4113_wind_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4113_wind_D7.WAV"
4114,"label_groups/background/4114_wind_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4114_wind_D7.WAV"
4115,"label_groups/background/4115_wind_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4115_wind_D7.WAV"
4116,"label_groups/background/4116_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4116_bird_D7.WAV"
4117,"label_groups/background/4117_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4117_bird_D7.WAV"
4118,"label_groups/background/4118_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4118_bird_D7.WAV"
4119,"label_groups/background/4119_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4119_bird_D7.WAV"
4120,"label_groups/background/4120_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4120_bird_D7.WAV"
4121,"label_groups/background/4121_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4121_bird_D7.WAV"
4122,"label_groups/background/4122_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4122_bird_D7.WAV"
4123,"label_groups/background/4123_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4123_bird_D7.WAV"
4124,"label_groups/background/4124_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4124_bird_D7.WAV"
4125,"label_groups/background/4125_bird_D7.WAV","D7","background",0,"./Audio_Label_194/label_groups/background/4125_bird_D7.WAV"
